bodyPart,equipment,gifUrl,id,name,target,secondaryMuscles,instructions
upper arms,dumbbell,https://v2.exercisedb.io/image/HVDI8oA1pFr-7n,0315,dumbbell incline biceps curl,biceps,['forearms'],"['Sit on an incline bench with a dumbbell in each hand, palms facing forward, and arms fully extended.', 'Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps.', 'Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Inhale and slowly begin to lower the dumbbells back to the starting position.', 'Repeat for the desired number of repetitions.']"
chest,dumbbell,https://v2.exercisedb.io/image/hpWQEY3CdRFyv5,0316,dumbbell incline breeding,pectorals,"['shoulders', 'triceps']","['Set up an incline bench at a 45-degree angle.', 'Sit on the bench with your back against the pad and feet flat on the ground.', 'Hold a dumbbell in each hand with an overhand grip, palms facing forward.', 'Start with your arms fully extended, perpendicular to the ground.', 'Lower the dumbbells slowly to the sides of your chest, keeping your elbows at a 90-degree angle.', 'Pause for a moment at the bottom, then push the dumbbells back up to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/OJbWwri0EvyNx4,0317,dumbbell incline curl v. 2,biceps,['forearms'],"['Sit on an incline bench with a dumbbell in each hand, palms facing forward and arms fully extended.', 'Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps.', 'Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Inhale and slowly begin to lower the dumbbells back to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/-X4mor0izOWdGh,0318,dumbbell incline curl,biceps,['forearms'],"['Set an incline bench to a 45-degree angle and sit on it with a dumbbell in each hand, palms facing forward.', 'Rest your upper arms on the incline bench and let your elbows hang down, fully extending your arms.', 'Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps.', 'Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Inhale and slowly begin to lower the dumbbells back to the starting position.', 'Repeat for the desired number of repetitions.']"
chest,dumbbell,https://v2.exercisedb.io/image/-Wk0BwvZ0D9TrL,0319,dumbbell incline fly,pectorals,['shoulders'],"['Set an incline bench to a 45-degree angle.', 'Sit on the bench with a dumbbell in each hand, palms facing each other.', 'Lie back on the bench and press the dumbbells up to the starting position, directly above your chest.', 'Lower the dumbbells out to the sides in a wide arc until you feel a stretch in your chest.', 'Pause for a moment, then squeeze your chest muscles to bring the dumbbells back up to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/rw5OrFDMYbtKIY,0320,dumbbell incline hammer curl,biceps,['forearms'],"['Sit on an incline bench with a dumbbell in each hand, palms facing your torso and arms fully extended.', 'Keep your back against the bench and your feet flat on the floor.', 'While keeping your upper arms stationary, exhale and curl the weights while contracting your biceps.', 'Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Inhale and slowly begin to lower the dumbbells back to the starting position.', 'Repeat for the desired number of repetitions.']"
chest,dumbbell,https://v2.exercisedb.io/image/XU5munCldmvmeZ,0321,dumbbell incline hammer press,pectorals,"['shoulders', 'triceps']","['Set an incline bench to a 45-degree angle and sit on it with a dumbbell in each hand, resting on your thighs.', 'Lie back on the bench and position the dumbbells at shoulder level with your palms facing each other.', 'Press the dumbbells up and away from your body until your arms are fully extended.', 'Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position.', 'Repeat for the desired number of repetitions.']"
upper arms,dumbbell,https://v2.exercisedb.io/image/n1j5KvgwWfHAkH,0322,dumbbell incline inner biceps curl,biceps,['forearms'],"['Sit on an incline bench with a dumbbell in each hand, palms facing each other.', 'Rest your upper arms on the bench, allowing your elbows to hang down and your palms to face forward.', 'Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps.', 'Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level.', 'Hold the contracted position for a brief pause as you squeeze your biceps.', 'Inhale and slowly begin to lower the dumbbells back to the starting position.', 'Repeat for the desired number of repetitions.']"
shoulders,dumbbell,https://v2.exercisedb.io/image/knJbbHRw-8A4KG,0323,dumbbell incline one arm lateral raise,delts,"['trapezius', 'triceps']","['Sit on an incline bench with a dumbbell in one hand, resting it on your thigh.', 'Lean forward and position your upper arm against the inside of your thigh.', 'Raise the dumbbell to the side, keeping your arm slightly bent and your palm facing down.', 'Continue lifting until your arm is parallel to the floor.', 'Pause for a moment at the top, then slowly lower the dumbbell back to the starting position.', 'Repeat for the desired number of repetitions, then switch to the other arm.']"
chest,dumbbell,https://v2.exercisedb.io/image/rvvCiM6YqWxsEI,0324,dumbbell incline palm-in press,pectorals,"['shoulders', 'triceps']","['Set up an incline bench at a 45-degree angle.', 'Sit on the bench with a dumbbell in each hand, palms facing each other.', 'Plant your feet firmly on the ground and keep your back straight against the bench.', 'Start with the dumbbells at shoulder level, elbows bent and palms facing each other.', 'Press the dumbbells up and away from your body, extending your arms fully.', 'Pause for a moment at the top, then slowly lower the dumbbells back to the starting position.', 'Repeat for the desired number of repetitions.']"
shoulders,dumbbell,https://v2.exercisedb.io/image/jEeCcX6-EWLL6B,0325,dumbbell incline raise,delts,"['trapezius', 'triceps']","['Sit on an incline bench with a dumbbell in each hand, resting on your thighs.', 'Lean back on the bench and raise the dumbbells to shoulder height, palms facing forward.', 'Keeping your back against the bench, exhale and raise the dumbbells above your head, fully extending your arms.', 'Pause for a moment at the top, then inhale and slowly lower the dumbbells back to shoulder height.', 'Repeat for the desired number of repetitions.']"
shoulders,dumbbell,https://v2.exercisedb.io/image/08PEp1LVRkoLZY,0326,dumbbell incline rear lateral raise,delts,"['traps', 'rhomboids']","['Set up an incline bench at a 45-degree angle.', 'Sit on the bench with your chest against the backrest and hold a dumbbell in each hand.', 'Extend your arms straight down with your palms facing each other.', 'Keeping a slight bend in your elbows, raise your arms out to the sides until they are parallel to the ground.', 'Pause for a moment at the top, then slowly lower your arms back down to the starting position.', 'Repeat for the desired number of repetitions.']"
back,dumbbell,https://v2.exercisedb.io/image/rbvZ91Rs6iwjgV,0327,dumbbell incline row,upper back,"['biceps', 'shoulders']","['Set up an incline bench at a 45-degree angle.', 'Grab a dumbbell in each hand and sit on the bench with your chest against the incline.', 'Extend your arms fully, allowing the dumbbells to hang straight down from your shoulders.', 'Pull the dumbbells up towards your chest, squeezing your shoulder blades together.', 'Pause for a moment at the top, then slowly lower the dumbbells back to the starting position.', 'Repeat for the desired number of repetitions.']"
chest,dumbbell,https://v2.exercisedb.io/image/opGDkcEyqsaLki,0328,dumbbell incline shoulder raise,serratus anterior,"['deltoids', 'trapezius']","['Set an incline bench to a 45-degree angle and sit on it with a dumbbell in each hand, palms facing down.', 'Rest the dumbbells on your thighs and lean back onto the bench.', 'Use your thighs to help raise the dumbbells to shoulder height, then rotate your wrists so that your palms are facing forward.', 'Exhale and slowly raise the dumbbells above your head, keeping a slight bend in your elbows.', 'Pause for a moment at the top, then inhale and slowly lower the dumbbells back to shoulder height.', 'Repeat for the desired number of repetitions.']"
back,dumbbell,https://v2.exercisedb.io/image/7G6QAey4xyxG3K,0329,dumbbell incline shrug,traps,['shoulders'],"['Set an incline bench to a 45-degree angle and sit on it with a dumbbell in each hand.', 'Place your feet flat on the ground and let your arms hang straight down with your palms facing your body.', 'Keeping your arms straight, shrug your shoulders up towards your ears as high as possible.', 'Hold the contraction for a moment, then slowly lower your shoulders back down to the starting position.', 'Repeat for the desired number of repetitions.']"
